,UserId,OfferId,OfferViewId,CountryCode,Category,Source,UtcDate,OfferTitle,User,Offer,Cat_clicks,Category_Name,Translate,Ancestor_ID,filha_1,filha_1_name,UserTotalClicks,ProductClicks
892816,f78c07c2994ac37af9d71bd400b5bcaabd134ff5b1030d8d673646b5243b1dbe,122bd5312f1e87bda6edab28cbff23de,122bd5312f1e87bda6edab28cbff23de-10769825111374_1465838352339_2367714,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 19:19:18.0,Continental Edison Cells75DDB,630428,23062,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,14,43
892831,3599eacb8ac98f6edb7bc42476d60c0ef14e3807e1b9eff9370f4edfc357cb82,036fd6217e945d3441142ebfb714c37b,036fd6217e945d3441142ebfb714c37b-10769825111374_1465803501573_375718,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 09:38:22.0,Hotpoint AQ103F49 Lave linge frontal,136658,4464,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,38,47
892851,2ae7b4f2d29fa95e3e3baebba81f187ca71b4e6fd675437bf8bf2322a339d5d0,036fd6217e945d3441142ebfb714c37b,036fd6217e945d3441142ebfb714c37b-10769825111374_1465820355664_1310055,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 14:19:23.0,Hotpoint AQ103F49 Lave linge frontal,109256,4464,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,12,47
892903,77e575761c336af3c1f236f830f9cadfeea067ed390ec077089d13a9106fe06a,036fd6217e945d3441142ebfb714c37b,036fd6217e945d3441142ebfb714c37b-1076984120225_1465806782640_410926,fr,146601,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-13 12:00:04.0,Hotpoint AQ103F49 Lave linge frontal,305629,4464,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,8,47
892924,463fc211ffdd3c22922c13ac28ea35575db65207e4679c53db9b08309dec22ad,971462c61856d4e633cdcacaa4b62dae,971462c61856d4e633cdcacaa4b62dae-10769813930781_1465854917260_3290663,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-13 23:55:19.0,Hotpoint Lave linge Haf921SFR AQUALTIS 9KG 1200TRS Super Silence,178988,189571,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,9,46
892975,463fc211ffdd3c22922c13ac28ea35575db65207e4679c53db9b08309dec22ad,122bd5312f1e87bda6edab28cbff23de,122bd5312f1e87bda6edab28cbff23de-10769813930781_1465846350663_2858198,fr,146601,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-13 23:51:24.0,Continental Edison Cells75DDB,178988,23062,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,9,43
892988,d83accac086c0817e7a189df4ea4d1bd9a4274afbcd4526b7734a04eddd1597b,122bd5312f1e87bda6edab28cbff23de,122bd5312f1e87bda6edab28cbff23de-10769825025054_1465797162487_95667,fr,146601,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-13 09:24:31.0,Continental Edison Cells75DDB,550610,23062,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,8,43
893085,b31e9242aa4e168d60724b66c11d015550f5c16ae689bd58a50ebeb99d896cc9,971462c61856d4e633cdcacaa4b62dae,971462c61856d4e633cdcacaa4b62dae-1076981219975_1465920156033_1271593,fr,146601,4abcf45e48765873cb1467a9d3f1c5bd97c277ded57a297603ba9a5a5584fc84,2016-06-14 19:35:02.0,Hotpoint Lave linge Haf921SFR AQUALTIS 9KG 1200TRS Super Silence,456308,189571,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,11,46
893136,d422f594fe645d6f4a0b145f702a2bf6bc2530f94dcd267d7d2a9ce23e475c6d,971462c61856d4e633cdcacaa4b62dae,971462c61856d4e633cdcacaa4b62dae-10769813929797_1465897416167_126376,fr,146601,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-14 12:50:11.0,Hotpoint Lave linge Haf921SFR AQUALTIS 9KG 1200TRS Super Silence,540275,189571,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,12,46
893175,5d84be431ce589b209eb00e0813bb21ccaea9ba653123e2cc7267994bab94353,036fd6217e945d3441142ebfb714c37b,036fd6217e945d3441142ebfb714c37b-10769825213381_1465870775311_3676344,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 04:19:36.0,Hotpoint AQ103F49 Lave linge frontal,238161,4464,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,26,47
893256,5d84be431ce589b209eb00e0813bb21ccaea9ba653123e2cc7267994bab94353,036fd6217e945d3441142ebfb714c37b,036fd6217e945d3441142ebfb714c37b-10769825213381_1465872342056_3707131,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 04:45:44.0,Hotpoint AQ103F49 Lave linge frontal,238161,4464,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,26,47
893282,7b44f27b8e5e5b94f45eefa715f2ed681a73da67de3a6015c9206b7d2695dfae,971462c61856d4e633cdcacaa4b62dae,971462c61856d4e633cdcacaa4b62dae-10769825315522_1465886899157_200343,fr,146601,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-14 09:36:47.0,Hotpoint Lave linge Haf921SFR AQUALTIS 9KG 1200TRS Super Silence,314211,189571,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,11,46
893411,3d05e746362334a565dfdd76271cdea121d7840c59aca10820c556453774eece,971462c61856d4e633cdcacaa4b62dae,971462c61856d4e633cdcacaa4b62dae-10769813929797_1465895684608_42756,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 11:14:54.0,Hotpoint Lave linge Haf921SFR AQUALTIS 9KG 1200TRS Super Silence,155512,189571,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,10,46
893416,5d84be431ce589b209eb00e0813bb21ccaea9ba653123e2cc7267994bab94353,971462c61856d4e633cdcacaa4b62dae,971462c61856d4e633cdcacaa4b62dae-10769820419689_1465874866421_3733835,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 05:27:47.0,Hotpoint Lave linge Haf921SFR AQUALTIS 9KG 1200TRS Super Silence,238161,189571,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,26,46
893543,f7ac782fb0c95e910907f7e89caf0b1ff3e40ac0d3608c7f46d1e36ba7415979,971462c61856d4e633cdcacaa4b62dae,971462c61856d4e633cdcacaa4b62dae-1076984128537_1465931564001_1482944,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-14 21:12:45.0,Hotpoint Lave linge Haf921SFR AQUALTIS 9KG 1200TRS Super Silence,630760,189571,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,8,46
893620,17e2d8457497fe81e284fb6a8e39229497f7e7e44ea7a8fc0c9af82b2471c65e,5aeb7ac564e29a30d6b8667aa41a0cb6,5aeb7ac564e29a30d6b8667aa41a0cb6-10769825127331_1466016881988_2391358,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-15 20:54:42.0,Laden Lave linge top Laden Ev1269 6kg/1200trs Classe A2,60997,114293,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,8,68
893670,ba29ad11cc0d283fc9c102913af9e211069e47b6332e46b841b5b34bf087ccb1,036fd6217e945d3441142ebfb714c37b,036fd6217e945d3441142ebfb714c37b-null,fr,146601,cfacb1a7a11881514eac86d9c00e2985c347f6403c1fe53de40106d2ec8638ae,2016-06-15 20:19:52.0,Hotpoint AQ103F49 Lave linge frontal,474416,4464,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,8,47
893762,55feb5210afb1f48f1bf3f51dc1c45c5347400c2fd3452c4ceb4c987fb252cb6,971462c61856d4e633cdcacaa4b62dae,971462c61856d4e633cdcacaa4b62dae-10769825229385_1465949724302_2531237,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-15 02:15:28.0,Hotpoint Lave linge Haf921SFR AQUALTIS 9KG 1200TRS Super Silence,219023,189571,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,35,46
893862,05bdd47357ebc2aaaa3cf0108e83222a7f9d9d3a40f62d417eecbbed533f3484,5aeb7ac564e29a30d6b8667aa41a0cb6,5aeb7ac564e29a30d6b8667aa41a0cb6-10769825223776_1465991946223_1086811,fr,146601,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-15 13:59:09.0,Laden Lave linge top Laden Ev1269 6kg/1200trs Classe A2,14603,114293,3467,Lave-linge,Washing machines,146601 100322923 144601 601,144601.0,Home appliances,13,68
894151,acbfd22c875f034946872b1d033afd51b9891f8fa10f789bd1babdaba2a2c224,c182728aa63084cc4bf7ac2ea328cd51,c182728aa63084cc4bf7ac2ea328cd51-10769825016549_1464933806747_119622,fr,115401,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-03 10:33:55.0,Epson Perfection V370 Photo - Scanner à plat - A4 - 4800 ppp x 9600 ppp - USB 2.0,440162,242570,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,11,81
894168,b2e6bbbbd9c9ab86634e6ad3ae3339033d09dabcaef9b87951ade5034cda8d32,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769825014728_1465076414210_2227325,fr,115401,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-05 00:27:59.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,455744,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,45,186
894194,f81a7a9034271fc25c3a46c2ee486725524df35df5a12436f3e1ba1b9a05d097,c182728aa63084cc4bf7ac2ea328cd51,c182728aa63084cc4bf7ac2ea328cd51-10769825130016_1465118186812_571534,fr,115401,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-05 11:16:27.0,Epson Perfection V370 Photo - Scanner à plat - A4 - 4800 ppp x 9600 ppp - USB 2.0,631885,242570,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,11,81
894196,7acb10a5bc7a122a20052b9d5f95cee6e77e66a42edab8e64356907cdb0bacac,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-1076981394264_1465086527042_2421171,fr,115401,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-05 16:13:51.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,312988,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,22,186
894201,b2e6bbbbd9c9ab86634e6ad3ae3339033d09dabcaef9b87951ade5034cda8d32,c182728aa63084cc4bf7ac2ea328cd51,c182728aa63084cc4bf7ac2ea328cd51-10769825018309_1465177356033_2703377,fr,115401,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-06 20:13:22.0,Epson Perfection V370 Photo - Scanner à plat - A4 - 4800 ppp x 9600 ppp - USB 2.0,455744,242570,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,45,81
894262,b2e6bbbbd9c9ab86634e6ad3ae3339033d09dabcaef9b87951ade5034cda8d32,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-1076982532388_1465475890622_1112944,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-09 14:38:11.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,455744,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,45,186
894265,b2e6bbbbd9c9ab86634e6ad3ae3339033d09dabcaef9b87951ade5034cda8d32,b4b1522fa0c8470852fa8029817753fb,b4b1522fa0c8470852fa8029817753fb-1076981394727_1465454066204_158073,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-09 08:34:26.0,Brother ADS-2100 - Scanner de documents - Recto-verso - 216 x 863 mm - 600 ppp x 600 ppp - jusqu&#39;à 24 ppm (mono) / jusqu&#39;à 24 ppm (couleur) - Chargeur automatique de documents ( 50 feuilles ) -...,455744,226647,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,45,50
894365,8c71ea6fbd28be1eee3f882130d6ef42d65afcc300dda99568746b581920a5b2,c182728aa63084cc4bf7ac2ea328cd51,c182728aa63084cc4bf7ac2ea328cd51-1076982517632_1465515019388_1405015,fr,115401,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 02:43:03.0,Epson Perfection V370 Photo - Scanner à plat - A4 - 4800 ppp x 9600 ppp - USB 2.0,357991,242570,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,14,81
894401,844cb6e5cf8c019fc1d4ef1850248da1c65508ebf19aa3d5872a452efb87f1d8,b4b1522fa0c8470852fa8029817753fb,b4b1522fa0c8470852fa8029817753fb-1076982517632_1465529898750_1674085,fr,115401,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-10 13:25:17.0,Brother ADS-2100 - Scanner de documents - Recto-verso - 216 x 863 mm - 600 ppp x 600 ppp - jusqu&#39;à 24 ppm (mono) / jusqu&#39;à 24 ppm (couleur) - Chargeur automatique de documents ( 50 feuilles ) -...,337342,226647,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,18,50
894408,f9f46f5ce2831532eaced926907eaf2ad95f0337d6a4e6589bb80b098fbf0b73,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769820422695_1465583694063_2345923,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-10 20:34:57.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,636535,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,8,186
894424,6cf4b10bf862ec2f038d164604d1bdc8e2791fa10e355babac1f93916875036e,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769812127257_1465544886322_360128,fr,115401,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-10 11:48:27.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,277574,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,31,186
894428,6a3b3f0e0aa5147f60cda3eae45c71a780778365f67ca2e4de580221a060d299,18370f2c1d557b446e8295e69f9a83d3,18370f2c1d557b446e8295e69f9a83d3-10769812127257_1465558189200_857368,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-10 13:29:50.0,Brother ADS-1600W - Scanner de documents - Recto-verso - 216 x 863 mm - 600 ppp x 600 ppp - jusqu&#39;à 18 ppm (mono) / jusqu&#39;à 18 ppm (couleur) - Chargeur automatique de documents ( 20 feuilles ) -...,270591,30604,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,8,47
894430,8b4d7d4f146f79b5a49375623756b2b51f2dd45336beb1bf23053c58ffb4ab59,18370f2c1d557b446e8295e69f9a83d3,18370f2c1d557b446e8295e69f9a83d3-1076982527823_1465522997732_1525447,fr,115401,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-10 16:29:48.0,Brother ADS-1600W - Scanner de documents - Recto-verso - 216 x 863 mm - 600 ppp x 600 ppp - jusqu&#39;à 18 ppm (mono) / jusqu&#39;à 18 ppm (couleur) - Chargeur automatique de documents ( 20 feuilles ) -...,355157,30604,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,16,47
894431,6de72fd2784235478431ffa6dc661ff06537b47cd40999a28872581c5e6e71e3,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-107698412251_1465556790929_598186,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-10 13:06:35.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,280067,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,9,186
894444,6cf4b10bf862ec2f038d164604d1bdc8e2791fa10e355babac1f93916875036e,c182728aa63084cc4bf7ac2ea328cd51,c182728aa63084cc4bf7ac2ea328cd51-10769820422695_1465552041545_547542,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-10 11:47:22.0,Epson Perfection V370 Photo - Scanner à plat - A4 - 4800 ppp x 9600 ppp - USB 2.0,277574,242570,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,31,81
894448,5d31e73ac86279ae20e05fba942626179e703c831fb507d2920bac327e8281be,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-1076981395135_1465545528010_375597,fr,115401,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 10:20:52.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,237299,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,11,186
894503,23af44ccc9c701d49f051baa25ba2b8a522272009cc6d2ccc8c266ea66d277cd,b4b1522fa0c8470852fa8029817753fb,b4b1522fa0c8470852fa8029817753fb-10769812127257_1465577315562_1981915,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-10 18:48:37.0,Brother ADS-2100 - Scanner de documents - Recto-verso - 216 x 863 mm - 600 ppp x 600 ppp - jusqu&#39;à 24 ppm (mono) / jusqu&#39;à 24 ppm (couleur) - Chargeur automatique de documents ( 50 feuilles ) -...,91003,226647,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,10,50
894516,b178b7dbf54bda7a0e35ff989bdb9ddab257fb091f0e55d6f90f8081c436fb2c,b4b1522fa0c8470852fa8029817753fb,b4b1522fa0c8470852fa8029817753fb-10769812127257_1465538799099_115410,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-10 08:06:39.0,Brother ADS-2100 - Scanner de documents - Recto-verso - 216 x 863 mm - 600 ppp x 600 ppp - jusqu&#39;à 24 ppm (mono) / jusqu&#39;à 24 ppm (couleur) - Chargeur automatique de documents ( 50 feuilles ) -...,452155,226647,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,8,50
894527,e391043d1acb08b0db76548df8f2d330804dd9e0e36536259343eedeaa8691a8,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769825317931_1465528501473_1617967,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-10 05:15:02.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,579413,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,20,186
894532,844cb6e5cf8c019fc1d4ef1850248da1c65508ebf19aa3d5872a452efb87f1d8,b4b1522fa0c8470852fa8029817753fb,b4b1522fa0c8470852fa8029817753fb-107698412251_1465559262571_695591,fr,115401,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 13:47:44.0,Brother ADS-2100 - Scanner de documents - Recto-verso - 216 x 863 mm - 600 ppp x 600 ppp - jusqu&#39;à 24 ppm (mono) / jusqu&#39;à 24 ppm (couleur) - Chargeur automatique de documents ( 50 feuilles ) -...,337342,226647,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,18,50
894542,6cf4b10bf862ec2f038d164604d1bdc8e2791fa10e355babac1f93916875036e,c182728aa63084cc4bf7ac2ea328cd51,c182728aa63084cc4bf7ac2ea328cd51-1076981395135_1465545528010_375597,fr,115401,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 11:29:57.0,Epson Perfection V370 Photo - Scanner à plat - A4 - 4800 ppp x 9600 ppp - USB 2.0,277574,242570,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,31,81
894545,0036960e896596db2a4cb20e2fba30eb4ac1d6ddbab93f09fc1140d985b7d4da,b4b1522fa0c8470852fa8029817753fb,b4b1522fa0c8470852fa8029817753fb-10769825114379_1465555541007_740981,fr,115401,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-10 12:45:43.0,Brother ADS-2100 - Scanner de documents - Recto-verso - 216 x 863 mm - 600 ppp x 600 ppp - jusqu&#39;à 24 ppm (mono) / jusqu&#39;à 24 ppm (couleur) - Chargeur automatique de documents ( 50 feuilles ) -...,514,226647,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,17,50
894547,655e7f3e782c168d9bc33a03bd4ff3ebba3ecdd555f7bca25a4f1e9071791102,18370f2c1d557b446e8295e69f9a83d3,18370f2c1d557b446e8295e69f9a83d3-10769825114379_1465575687666_1888507,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-10 18:21:37.0,Brother ADS-1600W - Scanner de documents - Recto-verso - 216 x 863 mm - 600 ppp x 600 ppp - jusqu&#39;à 18 ppm (mono) / jusqu&#39;à 18 ppm (couleur) - Chargeur automatique de documents ( 20 feuilles ) -...,258236,30604,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,10,47
894565,5d3b838b9301a0eeb8aff7e3b9785da096e83142dde5d2b2c01b2f2bf06e0355,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769820411494_1465637294964_904266,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-11 11:28:16.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,237414,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,9,186
894582,7d9b661f01cc0ed3374ea17c22c5f85cb8b6994482b125e4196ee429adbe6389,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-1076984128287_1465662117878_1871318,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-11 18:21:59.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,320204,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,10,186
894597,efd5d08d4bca7563eb99c34af6327fa860680551c17c15e9fda7cc66da2a37b5,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769825313402_1465653290490_1940880,fr,115401,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-11 18:10:23.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,610858,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,8,186
894625,00709027418c59f6bd15c508716fc5d75ec4bfce3db1a4a3d77c0d8bf72a93ef,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769825313402_1465641730609_1202477,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-11 12:42:11.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,1061,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,12,186
894651,b915abf534ed284c4af021360884603b94d2a2248372affeb81ee68f59f972f1,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769813920139_1465622887600_20882,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-11 07:28:10.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,471627,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,11,186
894664,4cf039c6ec53e8436509d87155e8cf9f2b36ff76f09d9e54e47fba8030173b69,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769812127564_1465656440940_2110055,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-11 16:47:27.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,195868,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,8,186
894681,c3f96c6dfcc9f5449b47be8cfd545004aa8d965b7f90ea12cbafd171bd861ec4,7ad111b1bfaaa1ee6295337ab7a5015a,7ad111b1bfaaa1ee6295337ab7a5015a-10769812127564_1465639295811_1040816,fr,115401,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-11 12:01:36.0,I.R.I.S. IRIS IRIScan Book 3 Executive - Scanner à main - A4 - 900 ppp - USB 2.0,499116,154161,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,11,186
894741,71d69477e40111d35133e273daacb85752160a73ba304bd87fc7ecedf8d2dfc1,22b44bf628f7b528fba7b28ecdf00513,22b44bf628f7b528fba7b28ecdf00513-10769825026921_1465733918937_1944977,fr,115401,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-12 14:27:31.0,Ion Scanner Pics 2SD,290131,43653,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,16,61
894790,71d69477e40111d35133e273daacb85752160a73ba304bd87fc7ecedf8d2dfc1,22b44bf628f7b528fba7b28ecdf00513,22b44bf628f7b528fba7b28ecdf00513-10769825026921_1465733918937_1944977,fr,115401,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-12 14:27:16.0,Ion Scanner Pics 2SD,290131,43653,1344,Scanner,Scanner,115401 112801 110001 601,110001.0,Computing,16,61
